country,year,algebraic_connectivity_vitality_w,efficiency_vitality_w,flow_betweenness_log1p_w,communicability_betweenness_asinh_w,shannon_entropy_w,participation_coefficient_w,within_module_degree_zscore_w,laplacian_centrality_log_w
MAR,1996,0.002817471,-0.011237001,6.99725297,0.277081581,2.78281032,0.332213392,-0.589939676,-5.722719453
MAR,1997,0.001169505,-0.011868694,6.985227131,0.245844522,2.800645122,0.328090381,-0.537265896,-5.83283989
MAR,1998,0.000860549,-0.01128091,7.245071219,0.231580032,2.747653737,0.325715992,-0.537733194,-5.801900282
MAR,1999,0.001625735,-0.011622951,6.919587588,0.231178763,2.745235202,0.331084179,-0.536795148,-5.850810829
MAR,2000,0.001702193,-0.012653483,7.097325051,0.217312157,2.792722133,0.337233181,-0.546487542,-5.916439824
MAR,2001,0.00132522,-0.012604307,7.60549728,0.246991246,2.812290778,0.346181233,-0.55010974,-5.820678604
MAR,2002,0.001892839,-0.012861578,7.332781549,0.276084192,2.853758557,0.341640008,-0.55884319,-5.820602062
MAR,2003,0.0023815,-0.013090102,7.551926441,0.262586114,2.839874017,0.319470181,-0.56494082,-5.815252952
MAR,2004,0.001870306,-0.014083021,7.59187195,0.292656841,2.913182064,0.35035525,-0.585843906,-5.840820121
MAR,2005,0.000678973,-0.014345664,7.64256138,0.313259033,3.015532402,0.388002935,-0.60529147,-5.839976495
MAR,2006,0.00032003,-0.015096213,7.427905573,0.363938414,3.081822541,0.377671742,-0.606139757,-5.832520801
MAR,2007,0.000237985,-0.015836944,7.473257024,0.337708281,3.079237875,0.360358782,-0.613079268,-5.832152013
MAR,2008,0.000277901,-0.015036241,7.575582625,0.591076021,3.187049736,0.436128349,-0.646297087,-5.687679624
MAR,2009,0.000676232,-0.015341427,7.295608736,0.45938953,3.178951096,0.424111432,-0.659369133,-5.742132527
MAR,2010,0.000918873,-0.015844561,7.271944478,0.46170694,3.200318693,0.446855875,-0.619310085,-5.778095329
MAR,2011,0.002536787,-0.016044633,7.43693446,0.478574724,3.143892587,0.478012409,-0.621033937,-5.708095061
MAR,2012,0.000556727,-0.015686594,7.168745526,0.571006293,3.179670226,0.447866004,-0.622216665,-5.745806441
MAR,2013,0.000862568,-0.015896535,7.18068618,0.525706091,3.140271504,0.416626868,-0.61250558,-5.758459065
MAR,2014,0.00197094,-0.014669008,6.834835669,0.537181482,3.114254986,0.429921084,-0.618115269,-5.623798507
MAR,2015,0.001619093,-0.015245213,6.89331189,0.477481522,3.146666038,0.406756567,-0.593022514,-5.76237646
MAR,2016,0.00180271,-0.014086904,7.275301976,0.551599509,3.087163423,0.391018203,-0.582993424,-5.630499021
MAR,2017,0.003713537,-0.014495619,7.295450152,0.56843787,3.106765767,0.395481029,-0.581499062,-5.618191831
MAR,2018,0.002197784,-0.01448147,7.499902476,0.586735175,3.115788516,0.40470669,-0.609158954,-5.592243157
MAR,2019,0.00210686,-0.014247474,7.424891528,0.60363078,3.098721252,0.409524596,-0.597766953,-5.580014717
MEX,1995,0.001111722,0.045814878,8.310958333,3.46865727,1.644015621,0.174801528,0.42819411,-2.555331556
MEX,1996,0.001650023,0.051679748,8.181339662,3.816285904,1.644015621,0.23819938,0.508999335,-2.288472496
MEX,1997,0.002180865,0.054852096,8.388077392,4.005226223,1.644015621,0.241132899,0.499256209,-2.131766863
MEX,1998,0.001894087,0.057487327,8.714482686,4.190557037,1.644015621,0.284690814,0.52207138,-2.060372109
MEX,1999,0.003232578,0.062171398,8.711487445,4.351666344,1.644015621,0.284912265,0.568379737,-1.920023404
MEX,2000,0.002002314,0.06410298,8.986753998,4.455609151,1.644015621,0.295782351,0.540882452,-1.827747808
MEX,2001,0.000854278,0.059769911,9.406190263,4.493350062,1.644015621,0.344605891,0.631708372,-1.900864935
MEX,2002,0.000616534,0.058393979,9.405326963,4.557216501,1.644015621,0.361350666,0.740143177,-1.910625691
MEX,2003,0.001069062,0.053880253,9.250781152,4.494608313,1.644015621,0.389128609,0.770921453,-2.055788072
MEX,2004,0.001182757,0.049693736,9.271684024,4.366149437,1.690041839,0.416608878,0.80029111,-2.203510489
MEX,2005,0.000985238,0.047969882,9.34216684,4.387887961,1.825495221,0.450272065,0.760894702,-2.229363489
MEX,2006,0.001159313,0.046484479,9.386109908,4.372386009,1.860513712,0.225003929,0.725556759,-2.259174018
MEX,2007,0.000641464,0.042205538,9.403628167,4.29495157,1.967110978,0.239910236,0.681685548,-2.382901936
MEX,2008,0.00078379,0.039202728,9.256116515,4.237171511,2.010803042,0.505489203,0.659798115,-2.428659592
MEX,2009,0.001481438,0.040462742,8.966139294,4.34546265,1.994151145,0.500188692,0.887369705,-2.363170818
MEX,2010,0.00072612,0.040664343,9.24524641,4.419041142,1.99017093,0.518277596,0.619376212,-2.293246177
MEX,2011,0.001132688,0.037985741,9.246533076,4.335216277,2.036837016,0.528839236,0.664307766,-2.373681379
MEX,2012,0.001000806,0.040008943,9.219934457,4.415462806,2.043375457,0.513136532,0.776449269,-2.278533662
MEX,2013,0.001337047,0.040171949,9.038224184,4.428464674,2.028875201,0.536001527,0.558803265,-2.252388937
MEX,2014,0.002216233,0.04051757,8.79845016,4.427356749,2.005198464,0.533475003,0.523147372,-2.230128143
MEX,2015,0.003219897,0.044770108,8.816648064,4.559895092,2.039597103,0.532700018,0.82669832,-2.123456311
MEX,2016,0.002666593,0.045451471,9.173841366,4.687235821,2.038243113,0.530933468,0.803721575,-2.069141331
MEX,2017,0.00260076,0.043093009,9.25119181,4.632632128,2.089966737,0.54846304,0.685187186,-2.125987663
MEX,2018,0.002963456,0.041613424,9.384317467,4.64800492,2.10519441,0.549474441,0.717375498,-2.141274325
MEX,2019,0.002786148,0.040910257,9.391648747,4.594935084,2.116075486,0.565214241,0.400694326,-2.156414201
MLT,1995,0.00035317,-0.020578697,5.796650892,0.031921388,2.803910033,0.324463858,-0.585868175,-6.799520797
MLT,1996,0.000324544,-0.02303852,5.637202083,0.026568393,2.923622532,0.445438837,-0.653925877,-6.894656445
MLT,1997,0.000193289,-0.023580449,5.596955383,0.019360414,2.969662242,0.419517945,-0.608271409,-7.048039708
MLT,1998,0.000253844,-0.023737925,5.796657026,0.020392647,3.007399006,0.482914096,-0.607257805,-6.999621695
MLT,1999,0.000404536,-0.02359785,5.687298283,0.022213969,3.025467114,0.492065988,-0.60696026,-6.975171537
MLT,2000,0.000547524,-0.023323576,5.794729263,0.02073584,3.019991679,0.520458527,-0.619851206,-6.978319384
MLT,2001,0.000456253,-0.023789473,6.180031871,0.020314694,3.108626744,0.50764628,-0.624966471,-7.039478022
MLT,2002,0.000369787,-0.023775377,6.004159878,0.024981941,3.189974129,0.49212708,-0.635682631,-7.047574973
MLT,2003,0.000695608,-0.0237942,6.162502033,0.025153479,3.174575195,0.474853914,-0.639427044,-7.085022431
MLT,2004,0.000677869,-0.02370403,6.197297773,0.026657318,3.207746905,0.458389237,-0.657663744,-7.161677676
MLT,2005,0.000344694,-0.023801359,6.410624824,0.027009199,3.202268136,0.40883496,-0.679225542,-7.129469852
MLT,2006,0.000452872,-0.023606752,6.179697713,0.030234646,3.204656022,0.400721236,-0.677566961,-6.978264657
MLT,2007,0.000483903,-0.023577776,6.179141022,0.032856142,3.252664468,0.410853963,-0.682520959,-6.945449877
MLT,2008,0.000312428,-0.023022676,6.374133192,0.056265877,3.290017922,0.469888557,-0.726909807,-6.734941276
MLT,2009,0.000226465,-0.022832809,6.341403044,0.069658724,3.330685535,0.461801221,-0.729020691,-6.612294787
MLT,2010,0.000543318,-0.023560037,6.230219993,0.073218599,3.344294277,0.498652824,-0.689461437,-6.628481709
MLT,2011,0.000598542,-0.023545385,6.468637643,0.055128129,3.266621609,0.497927987,-0.697803331,-6.706711744
MLT,2012,0.000597093,-0.02315085,6.221884858,0.053188933,3.30781581,0.479107175,-0.709831507,-6.712353805
MLT,2013,0.0003355,-0.022950897,6.20745623,0.0642411,3.356880957,0.471432737,-0.696544147,-6.663171227
MLT,2014,0.000558311,-0.022461443,5.959552341,0.066165201,3.340785876,0.468994597,-0.710894539,-6.631063378
MLT,2015,0.000772346,-0.020948,6.320683855,0.110883891,3.317117027,0.485462373,-0.667448947,-6.343910731
MLT,2016,0.000833566,-0.019981121,6.799653888,0.167346502,3.305024152,0.47900033,-0.660163833,-6.122994287
MLT,2017,0.000954503,-0.019934211,6.954841593,0.185282527,3.31504815,0.455888309,-0.657560661,-6.114356059
MLT,2018,0.000652362,-0.01837171,7.17208036,0.259691031,3.318682176,0.450403014,-0.675423491,-6.001659944
MLT,2019,0.000643101,-0.017909245,7.137389808,0.303207042,3.304318124,0.45175193,-0.658684783,-5.887280403
MMR,1995,0.000103882,-0.024070493,5.414936073,0.011842006,2.746833682,0.235076754,-0.571555846,-7.784712323
MMR,1996,-3.02E-05,-0.024499806,5.177131966,0.006205279,2.812925242,0.360350317,-0.79696879,-8.017169701
MMR,1997,-2.24E-05,-0.024908449,5.235658718,0.004210022,2.81872657,0.344317897,-0.841678908,-8.281307171
MMR,1998,-0.000109572,-0.025443167,4.871310263,0.00183015,2.858014947,0.362296017,-0.841678908,-8.784817767
MMR,1999,-5.47E-05,-0.024384231,5.301056667,0.005319963,2.808459589,0.362883395,-0.837295355,-8.232363934
MMR,2000,-3.02E-05,-0.024314748,5.498823167,0.006563903,2.855736103,0.393620837,-0.783522422,-7.968751025
MMR,2001,-0.000125786,-0.023043492,5.996322679,0.005160182,2.472497124,0.250675929,-0.833709058,-8.07273496
MMR,2002,-6.71E-05,-0.022482226,6.144047859,0.009245944,2.538466726,0.272274184,-0.831691119,-7.832279816
MMR,2003,-0.000103353,-0.025027638,5.276426532,0.005171638,2.895059929,0.333891652,-0.823397817,-8.238834446
MMR,2004,-0.000124123,-0.025090346,5.427527895,0.004159395,2.926820104,0.363497128,-0.814646795,-8.333618254
MMR,2005,-0.000155801,-0.024154605,5.351141923,0.003427388,2.472274641,0.203574311,-0.804248812,-8.51174307
MMR,2006,-0.000155148,-0.024112367,5.273288593,0.004020183,2.441751672,0.140331531,-0.644625933,-8.45416675
MMR,2007,-0.000147955,-0.023000941,5.341810804,0.005799728,2.382718126,0.133714479,-0.660484029,-8.154054681
MMR,2008,-0.000156001,-0.022564782,5.484350023,0.007097976,2.285693006,0.133714479,-0.734954352,-7.929573207
MMR,2009,-0.000138905,-0.020610625,5.672789613,0.012297993,2.220981797,0.133714479,-0.821640948,-7.541110184
MMR,2010,-0.000133118,-0.023661397,5.563270679,0.013839025,2.903297512,0.341250723,-0.771406044,-7.557452242
MMR,2011,-7.05E-05,-0.022515799,6.001457886,0.01633945,2.788430734,0.331796224,-0.742832099,-7.307467467
MMR,2012,-0.000105472,-0.023024409,5.743425958,0.014619617,2.789600765,0.316620515,-0.76237695,-7.29502346
MMR,2013,3.75E-05,-0.021670518,5.7908772,0.012151969,2.258483546,0.133714479,-0.727081471,-7.255936398
MMR,2014,0.000342163,-0.021196584,5.751757114,0.021039268,2.259600477,0.133714479,-0.673322117,-6.906244421
MMR,2015,0.000279477,-0.020277105,5.696877908,0.024353733,2.305733478,0.172168209,-0.712389652,-6.738112931
MMR,2016,0.000516958,-0.019194434,6.18977701,0.043396835,2.431163371,0.19892821,-0.680103478,-6.529801837
MMR,2017,0.000669008,-0.019345965,6.476913352,0.050409158,2.509445906,0.226775068,-0.67393499,-6.436961337
MMR,2018,0.000798778,-0.019058855,6.623447293,0.060164255,2.468792328,0.22341678,-0.637212097,-6.359791686
MMR,2019,0.001001747,-0.018429787,6.615556228,0.07037508,2.519572606,0.245053583,-0.627803592,-6.286028915
MYS,1995,0.003435751,0.027602066,10.48315905,4.832361178,2.785198227,0.328142431,0.739144708,-2.720362715
MYS,1996,0.002105125,0.026639852,10.22519171,4.848094515,2.840349592,0.557573976,1.543464207,-2.729777248
MYS,1997,0.002401079,0.02563438,10.41073612,4.794711599,2.879319729,0.554289449,1.431280951,-2.779045474
MYS,1998,0.001691548,0.026246576,10.54810851,4.70734402,2.918652313,0.577212334,1.504269095,-2.911363056
MYS,1999,0.00391746,0.029906612,10.5155769,4.828347534,2.879923329,0.566104365,1.670991249,-2.789156054
MYS,2000,0.001923823,0.030601605,10.45294715,4.757532602,2.821511404,0.555410796,1.59705851,-2.717795356
MYS,2001,0.001955278,0.025728783,10.80478048,4.746032763,2.892211385,0.559847557,1.469571329,-2.823641591
MYS,2002,0.001205432,0.024767566,10.6894588,4.812590147,2.933950784,0.546390002,1.426201399,-2.801669153
MYS,2003,0.001358785,0.021076372,10.66727106,4.665278871,2.947160283,0.536579159,1.142223602,-2.897357594
MYS,2004,0.001050299,0.019673079,10.80352386,4.627160852,2.953665003,0.523879588,0.976285889,-2.903887747
MYS,2005,0.003802255,0.018237326,10.72015137,4.659356001,2.999505991,0.522468077,0.93792246,-2.924942756
MYS,2006,0.002636774,0.01640462,10.49394976,4.541567554,3.000453335,0.286755716,0.476741339,-2.995469508
MYS,2007,0.001773091,0.012055328,10.48131397,4.421377633,3.070674515,0.29541626,0.427011344,-3.123901906
MYS,2008,0.003145082,0.010813618,10.2984991,4.32641423,3.062177433,0.479952131,0.693429914,-3.123915524
MYS,2009,0.004515584,0.01310225,10.18542871,4.450914727,3.058979983,0.474414529,0.701965647,-3.023150604
MYS,2010,0.006354966,0.012406975,10.11364024,4.322929168,3.024422116,0.440436809,0.64222599,-3.06009737
MYS,2011,0.002373602,0.012636184,10.0796632,4.101404339,2.988005771,0.417266185,0.455968575,-3.160945205
MYS,2012,0.001227298,0.013056305,9.907622508,4.036662373,3.013352818,0.414559075,0.393212457,-3.183646215
MYS,2013,0.002740071,0.013822245,9.701793281,3.976897626,3.000144488,0.395075157,0.369565534,-3.219606642
MYS,2014,0.004276264,0.012866234,9.372660507,3.918348922,3.006300146,0.400100119,0.387295885,-3.268479127
MYS,2015,0.004275825,0.013634705,9.373048353,3.69106361,2.988911787,0.438937772,0.25458711,-3.309525877
MYS,2016,0.004058623,0.012817923,9.653785986,3.644507534,3.001634357,0.462893429,0.264757039,-3.343319295
MYS,2017,0.004637748,0.013498835,9.733891266,3.710889195,3.006308492,0.451971646,0.223131918,-3.316293331
MYS,2018,0.01459703,0.013440946,9.784207992,3.693467456,3.011133383,0.450339161,0.247676553,-3.326022908
MYS,2019,0.005949999,0.01418328,9.591884154,3.590399594,2.97635375,0.440927147,0.22940747,-3.344988207
NGA,1995,0.00078284,-0.014149029,7.1970233,0.630275009,2.966122614,0.480893345,-0.546666055,-5.530653793
NGA,1996,0.002150126,-0.015290431,7.090918756,0.832596481,3.047018741,0.545169019,-0.608133849,-5.60056338
NGA,1997,0.002843591,-0.013648874,7.412591744,0.96511858,3.116001441,0.564417903,-0.538632812,-5.369589118
NGA,1998,0.00125243,-0.018030052,7.313373177,0.653205947,3.190495813,0.537623939,-0.559301828,-5.790480555
NGA,1999,0.000203875,-0.020424957,7.192534551,0.631030408,3.228486479,0.561615842,-0.571516683,-6.133740347
NGA,2000,0.001875982,-0.016338807,7.488418996,0.936040943,3.154062185,0.544977619,-0.552873285,-5.644067631
NGA,2001,0.002536523,-0.015872043,8.087745893,1.157249666,3.243251093,0.529977203,-0.539454367,-5.442962864
NGA,2002,0.006337499,-0.016451785,7.869807847,1.095917658,3.270695989,0.543043669,-0.555738028,-5.46265819
NGA,2003,0.003497866,-0.012959487,8.138566012,1.345843588,3.144103614,0.54286813,-0.541031688,-5.147479769
NGA,2004,0.001481828,-0.014794353,7.635023873,0.886888849,3.042985023,0.603825876,-0.568870589,-5.619485353
NGA,2005,0.001126255,-0.012869827,7.815760878,1.058456438,3.074023179,0.597686615,-0.573979575,-5.409451853
NGA,2006,0.007760017,-0.008673423,8.076605864,1.551605081,3.043194812,0.499589282,-0.554029065,-4.952222434
NGA,2007,0.002226808,-0.006781257,8.136027517,1.620749835,3.037460699,0.498270632,-0.553915518,-4.895674771
NGA,2008,0.02184542,-0.006243167,8.359703245,1.704411419,3.007225681,0.634140398,-0.607595055,-4.815056504
NGA,2009,0.003457418,-0.00855976,8.013042857,1.834516811,3.180977154,0.627224596,-0.536494764,-4.846983564
NGA,2010,0.005524488,-0.003294655,8.061078958,2.358302162,3.048598785,0.649639982,-0.675578746,-4.538649942
NGA,2011,0.009226844,-0.004515343,8.451844895,2.310449256,3.051514603,0.630548568,-0.585966976,-4.330384921
NGA,2012,0.005776163,-0.00928762,8.112340687,2.443449155,3.164136264,0.599974887,-0.508312123,-4.532685817
NGA,2013,0.004671933,-0.01448272,7.784739612,2.012963885,3.2435932,0.572698226,-0.55451176,-4.87900708
NGA,2014,0.004779468,-0.012892252,7.648135113,2.126252637,3.202855389,0.561819367,-0.564186968,-4.786526249
NGA,2015,0.009453957,-0.018088103,7.374101139,1.347340889,3.239850379,0.560592079,-0.595362593,-5.385116984
NGA,2016,0.010187952,-0.019229385,7.268837611,0.966729223,3.231290574,0.584315294,-0.68062286,-5.624242817
NGA,2017,0.022852523,-0.018128267,7.608283815,1.195888516,3.171672793,0.579017574,-0.622269245,-5.457496937
NGA,2018,0.003882287,-0.016691534,8.075542618,1.551473505,3.20955019,0.570272163,-0.606997852,-5.16361446
NGA,2019,0.053043955,-0.014681043,8.054959288,1.876207045,3.20104938,0.564138793,-0.577300453,-5.008279571
NLD,1995,0.117380112,0.042931931,11.38846454,6.084348151,2.956297306,0.287043918,1.826146287,-1.889845416
NLD,1996,0.102771432,0.040485535,11.19166696,5.98943801,2.981626502,0.337356775,1.601012019,-1.964297847
NLD,1997,0.107211471,0.035188737,11.3236474,5.698977308,3.02260242,0.325195565,1.632684006,-2.175287333
NLD,1998,0.133779286,0.035216625,11.50402133,5.678831144,3.043182545,0.325984818,1.506504212,-2.223917583
NLD,1999,0.077034702,0.033388706,11.30955666,5.513247514,3.046816147,0.3433351,1.428942735,-2.324985376
NLD,2000,0.03385031,0.027600998,11.22035407,4.958902026,3.041381318,0.345776146,1.082102793,-2.640285876
NLD,2001,0.031122758,0.024807903,11.54210376,4.900959086,3.072057102,0.339525573,0.921914958,-2.694591374
NLD,2002,0.072106376,0.025609221,11.45503732,5.06567784,3.081936568,0.344837173,0.960254999,-2.6295343
NLD,2003,0.076829988,0.031627003,11.64144027,5.604441395,3.120537296,0.361815482,1.284223265,-2.296298565
NLD,2004,0.101803816,0.033040443,11.64144027,5.718295659,3.126778801,0.362990529,1.349996373,-2.236681648
NLD,2005,0.080803506,0.031351547,11.64144027,5.625479305,3.172729954,0.388057264,1.278937987,-2.293948099
NLD,2006,0.082561182,0.030333322,11.64144027,5.531860718,3.170243553,0.346574114,1.2075175,-2.342217379
NLD,2007,0.045583843,0.032069427,11.64144027,5.749210065,3.201693459,0.349000046,1.353731908,-2.202999792
NLD,2008,0.0404415,0.031279156,11.60437177,5.78718567,3.225027486,0.386630342,1.46702708,-2.163337326
NLD,2009,0.049735015,0.030402934,11.51975491,5.878102505,3.273755303,0.400617254,1.554786532,-2.150518143
NLD,2010,0.073015982,0.02216618,11.24269023,5.066637335,3.255607365,0.389139821,0.810713144,-2.747794979
NLD,2011,0.044400607,0.022376464,11.27212166,4.991942045,3.229403444,0.42054343,0.791056562,-2.753219758
NLD,2012,0.039164313,0.021723375,11.08741684,4.896626946,3.212212609,0.365661607,0.85682916,-2.824330066
NLD,2013,0.027730487,0.022789217,10.8951682,4.973100891,3.20514153,0.363847981,0.946027233,-2.758067074
NLD,2014,0.027449188,0.021440994,10.67198745,4.895902253,3.227147638,0.384924704,0.82624747,-2.829371329
NLD,2015,0.041825257,0.026333332,10.84265438,5.389231989,3.271822618,0.408186803,1.329326538,-2.508441679
NLD,2016,0.050073005,0.025537719,11.10627544,5.350006503,3.264380337,0.388693742,1.232402145,-2.545047457
NLD,2017,0.052901015,0.02449991,11.26633017,5.377667646,3.286307331,0.390835546,1.29581318,-2.546512452
NLD,2018,0.032416465,0.024806559,11.30884124,5.434720892,3.284915614,0.404300048,1.313315795,-2.473264618
NLD,2019,0.059195091,0.02312646,11.26321074,5.3558453,3.295679302,0.403484486,1.218806844,-2.568902086
NOR,1995,0.004941354,0.001532636,8.941468217,2.81587605,2.969592533,0.324336952,-0.121448361,-3.90108084
NOR,1996,0.008601125,0.002451632,8.866764357,3.002261361,2.965728568,0.372272806,-0.152509574,-3.811128357
NOR,1997,0.00758369,0.001393147,8.91343761,2.949178545,3.019722162,0.364566803,-0.054021221,-3.887640734
NOR,1998,0.005521708,-0.000596624,9.171789503,2.847164813,3.053014848,0.37833409,-0.10379939,-3.966211698
NOR,1999,0.004190119,-0.001386514,8.883698629,2.79553007,3.051770196,0.384326962,-0.107533677,-4.047513344
NOR,2000,0.004539238,-0.000203513,9.0436853,2.728230252,3.018801246,0.363469016,-0.055960733,-4.019744807
NOR,2001,0.001402414,0.000886292,9.449296715,2.819183535,3.05321185,0.35636616,-0.060385928,-3.950125316
NOR,2002,0.001285983,0.000864258,9.198381735,2.90994,3.097388798,0.388512374,-0.095091343,-3.956601578
